tela_derrota_at: .word 320, 240
.byte 1,1,1,65,65,81,162,162,162,171,163,91,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,1,1,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,65,1,1,1,1,1,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,74,91,181,163,90,91,82,73,65,65,65,65,1,73,82,82,74,65,65,65,
1,1,1,1,1,81,154,161,161,162,171,172,91,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,1,1,1,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,73,1,73,73,1,73,73,73,1,65,73,73,1,1,73,73,1,1,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,65,65,1,1,1,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,74,165,181,172,98,90,90,82,73,65,65,65,65,73,82,82,73,73,65,65,65,
73,73,1,1,1,73,82,162,161,162,162,171,172,155,74,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,73,73,73,73,73,73,73,73,9,65,65,65,1,1,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,65,1,1,1,73,73,1,73,73,65,1,73,73,73,73,73,73,9,73,73,73,9,73,73,73,73,73,73,73,1,9,74,73,1,9,73,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,91,182,172,99,90,90,90,82,73,65,65,73,73,81,82,81,65,65,65,65,65,
82,82,73,1,1,1,73,90,90,154,162,162,171,181,164,74,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,73,73,82,82,90,89,90,90,90,98,98,99,74,1,65,1,1,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,74,18,19,83,91,91,91,91,83,74,1,1,1,1,1,1,1,1,65,65,65,1,65,65,73,73,73,73,73,73,73,73,73,81,73,73,81,73,81,73,81,73,81,73,73,73,73,73,73,73,73,73,82,81,73,73,73,73,73,1,73,73,1,1,73,1,1,1,1,1,1,1,1,1,1,1,1,66,74,74,92,173,173,173,101,92,19,83,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,82,172,172,171,98,90,90,90,90,74,65,65,73,82,81,82,82,73,65,65,65,65,65,
82,82,82,73,65,65,65,73,90,154,154,154,162,172,173,164,82,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,65,73,81,82,90,90,90,90,90,90,90,98,98,107,180,99,82,73,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,74,101,102,110,119,119,119,191,191,182,101,165,165,83,1,1,1,1,1,65,1,1,73,73,73,73,73,73,73,73,73,73,73,73,81,73,81,81,81,81,81,81,81,81,81,81,81,81,81,81,73,81,73,81,73,81,81,73,73,73,73,73,73,73,73,73,73,1,1,1,1,1,1,1,1,74,92,100,165,174,174,118,191,119,119,119,110,101,92,10,1,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,82,172,181,171,98,98,90,90,90,82,65,65,74,82,81,82,73,65,65,65,65,65,65,65,
65,73,82,82,73,65,65,65,73,90,90,89,98,162,172,182,164,74,73,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,73,82,82,90,89,90,90,90,90,90,90,98,98,107,181,190,182,100,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,1,10,93,38,38,38,46,55,119,119,191,191,183,92,91,83,1,1,1,73,74,65,73,82,73,73,73,81,73,73,81,73,81,81,73,81,81,81,81,82,82,81,81,81,81,81,81,82,82,81,81,81,82,81,81,81,81,81,82,81,81,73,81,73,74,9,73,73,73,65,74,73,1,74,83,92,174,191,191,119,119,110,46,38,38,29,20,19,10,1,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,163,163,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,173,180,163,162,90,90,90,90,82,73,65,73,82,82,82,74,65,65,65,65,65,65,65,65,
65,65,73,82,82,82,73,65,65,73,90,90,89,89,98,172,173,164,82,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,73,82,82,81,82,82,82,82,90,90,90,89,98,171,181,190,191,182,92,73,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,65,65,1,10,10,10,10,92,37,29,37,111,119,119,183,191,182,83,73,73,73,73,73,73,73,73,73,81,73,82,81,81,81,81,81,81,81,82,82,81,81,82,81,82,82,81,90,82,82,81,90,82,82,81,81,81,81,81,82,81,81,81,81,81,81,73,73,73,81,73,73,73,73,73,164,247,183,183,119,119,46,38,37,29,20,11,10,2,1,1,1,1,1,1,1,65,65,65,65,65,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,171,171,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,65,65,65,65,65,65,65,65,65,65,65,82,164,181,171,162,90,90,90,82,73,73,65,73,74,82,82,74,73,65,65,65,65,65,65,65,65,
65,65,65,73,82,90,82,73,1,1,73,90,90,89,98,162,172,182,164,74,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,81,81,82,82,82,81,82,82,82,82,90,89,98,99,180,181,190,255,182,100,74,1,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,1,1,65,74,1,74,84,102,46,46,118,191,191,182,182,91,65,73,73,81,73,81,81,81,81,81,81,82,81,81,81,90,81,81,90,90,81,89,90,90,90,90,90,90,90,90,90,90,90,90,89,90,89,89,89,90,90,82,82,82,81,81,82,81,82,81,81,73,91,100,182,191,119,111,102,110,92,11,10,9,1,1,1,1,1,1,1,1,1,1,1,65,65,65,65,65,73,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,154,154,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,91,172,171,162,90,90,90,90,82,65,65,74,74,81,82,74,65,65,65,65,65,74,65,65,65,65,
65,65,65,73,73,82,90,89,73,1,65,73,90,89,89,161,162,172,173,92,74,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,73,73,81,81,82,82,82,82,82,82,82,81,82,89,90,98,98,107,181,255,191,191,164,9,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,1,1,73,82,74,11,94,38,110,119,118,191,164,73,73,73,81,82,81,81,81,81,90,81,81,90,90,90,90,90,99,98,98,98,98,90,90,90,90,90,90,90,90,98,98,98,98,98,98,90,90,90,90,90,90,90,90,81,82,81,82,82,81,81,90,181,191,119,111,46,38,29,92,74,73,73,73,1,1,65,1,1,65,65,1,1,1,1,65,65,65,65,73,89,154,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,82,164,172,171,98,98,90,90,82,82,73,65,73,82,82,73,73,65,65,65,65,65,74,82,73,65,65,65,
65,65,65,65,73,73,81,89,90,73,65,65,73,81,89,97,97,162,172,181,164,74,65,65,65,65,65,65,65,65,65,65,65,65,1,65,65,65,65,65,65,65,73,74,74,73,73,73,82,82,82,82,82,82,81,81,81,90,90,98,99,181,190,191,255,173,74,65,65,65,65,65,65,65,65,65,65,65,1,1,1,1,1,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,73,73,73,73,73,74,10,19,29,38,46,119,191,246,173,91,81,90,81,81,90,89,90,89,90,90,98,98,98,99,172,172,99,99,99,99,99,99,99,172,99,99,172,172,99,99,99,107,107,99,99,98,98,90,98,90,90,90,90,90,90,90,90,81,82,181,191,119,102,29,30,29,19,74,82,73,73,82,73,1,82,73,1,1,1,1,1,1,65,65,65,65,65,73,89,90,73,65,65,65,65,65,65,65,65,73,65,65,65,65,65,65,65,65,65,65,65,73,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,74,164,181,172,98,98,98,90,82,73,73,73,74,82,82,82,73,73,65,65,65,65,73,82,82,73,65,65,65,
