cinco: .word 20, 20
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,82,173,173,173,173,173,173,9,0,0,0,0,0,0,
0,0,0,0,0,0,82,255,255,255,246,246,246,9,0,0,0,0,0,0,
0,0,0,0,0,0,82,255,91,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,82,255,91,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,82,255,91,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,82,255,182,173,164,91,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,82,173,173,173,182,255,246,9,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,91,255,173,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,246,246,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,246,246,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,82,255,173,0,0,0,0,0,0,
0,0,0,0,0,0,255,91,82,82,91,246,255,73,0,0,0,0,0,0,
0,0,0,0,0,0,164,255,255,255,255,173,82,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


