


loki_parado: .word 34, 34
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,133,67,67,134,199,198,67,67,132,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,133,92,37,37,92,132,84,37,37,101,132,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,198,84,27,37,45,27,9,27,28,46,37,133,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,198,134,149,37,37,27,67,141,28,46,36,141,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,133,28,46,37,67,132,18,46,37,74,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,134,133,133,131,28,46,37,18,27,18,46,37,74,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,198,67,0,19,28,37,37,27,18,28,36,46,28,141,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,198,66,27,28,37,46,46,37,18,9,28,46,93,133,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,67,19,37,46,46,46,46,46,37,28,46,37,67,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,198,67,37,46,46,110,110,110,110,110,46,110,109,67,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,67,0,37,46,46,174,175,174,175,175,110,110,173,67,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,67,0,37,46,46,175,173,81,92,183,183,174,90,67,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,67,0,37,46,46,174,255,173,0,100,174,164,246,75,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,67,8,8,37,46,46,110,255,174,73,101,174,164,246,75,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,67,8,8,9,37,46,46,174,183,255,247,183,255,174,67,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,67,8,0,9,37,46,100,83,91,165,183,174,18,67,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,132,9,37,19,0,10,37,110,174,174,175,174,92,37,9,132,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,132,0,0,19,37,19,0,18,91,91,91,91,92,37,19,0,0,132,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,132,0,0,0,0,19,18,0,37,28,28,37,0,10,19,0,0,0,0,132,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,1,0,0,9,0,0,0,0,27,101,101,27,0,0,0,0,9,0,0,1,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,65,0,0,0,0,0,0,8,0,27,27,0,8,0,0,0,0,0,0,65,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,65,0,0,101,83,0,0,0,8,0,0,8,0,0,0,83,101,0,0,65,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,65,9,165,183,91,0,8,9,8,0,0,8,9,8,0,91,183,165,9,65,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,65,9,165,165,83,0,8,9,9,9,9,9,9,8,0,83,165,165,9,65,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,65,8,0,0,17,9,0,0,8,9,9,8,0,0,9,17,0,0,8,65,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,74,17,18,17,8,0,0,0,0,0,0,0,0,0,0,8,17,18,17,74,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,74,17,17,8,0,0,0,0,0,8,8,0,0,0,0,0,8,17,17,74,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,74,17,8,0,0,0,0,0,8,17,17,8,0,0,0,0,0,8,17,74,199,199,199,199,199,199,199,
199,199,199,199,199,199,198,65,0,0,0,0,0,0,0,17,18,18,17,0,0,0,0,0,0,0,65,198,199,199,199,199,199,199,
199,199,199,199,199,198,65,0,0,0,0,0,0,0,0,17,17,17,17,0,0,0,0,0,0,0,0,65,198,199,199,199,199,199,
199,199,199,199,199,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,199,199,199,199,199,


